Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Offspring2_Simple.asm.bp.p_ctg.gfa.fa,158432916,158432916,158432916,158432916,158432916,138626663,138626663,138626663,138626663,138626663,124824225,124824225,124824225,124824225,124824225,122947849,122947849,122947849,122947849,118810076,118810076,118810076,118810076,114946149,114946149,114946149,114946149,114010472,114010472,114010472,114010472,111084237,111084237,111084237,111084237,110455934,110455934,110455934,110455934,104374036,104374036,104374036,104374036,92013210,92013210,92013210,87697707,87697707,87697707,86778592,86778592,86778592,86778592,86634506,86634506,86634506,84059894,84059894,84059894,76672541,76672541,71719019,71719019,71719019,69737996,69737996,68929445,68929445,68929445,68517581,68517581,68225796,68225796,68225796,64228157,64228157,61876999,61876999,53841443,53841443,53235364,53235364,47285692,47285692,46911972,46804439,46804439,36044365,31758825,31758825,22014381,20177491,18155356,16043767,12357507,12025120,7455632,6765691,5457176
