Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
/work2/project/seqoccin/assemblies/assemblers/nanopore/bos_taurus/wtdbg2_trio2_mother_37162_run1234/mother_raw.cgt.fa,106352596,106352596,106352596,76315117,76315117,76315117,64553955,64553955,64553955,60895652,60895652,58769978,58769978,58267930,58267930,56274319,56274319,47243546,47243546,44852319,44852319,42262407,41342227,41342227,39833260,38106111,38106111,36968939,36714685,34660913,34660913,32722365,32649922,32345710,31689890,31689890,31437444,31345135,30097433,29040384,28856985,28571312,28480008,26791142,26076322,25287708,24828752,24109885,23915206,23770100,23061806,22688862,22425646,22319388,21905163,21621515,20937602,20743875,19684947,18209402,18040748,16417988,15816608,15795158,14901674,14158389,13825040,13644527,12571373,12039665,11866829,10988939,10428642,9362125,8896431,8323765,7079155,6836983,6213480,5833398,5141918,4963067,4588545,4222430,3587762,3211023,2835245,2187607,1771498,1397755,1146885,773814,476296,166601,82964,52858,37700,27474,19503
