Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Offspring2_TrioHiC.asm.hic.hap2.p_ctg.gfa.fa,159189228,159189228,159189228,159189228,159189228,137083559,137083559,137083559,137083559,137083559,121776897,121776897,121776897,121776897,111325225,111325225,111325225,111325225,110788773,110788773,110788773,110788773,110087405,110087405,110087405,110087405,105834662,105834662,105834662,105834662,99895037,99895037,99895037,99895037,90483070,90483070,90483070,87910426,87910426,87910426,86701104,86701104,86701104,86197316,86197316,86197316,85819589,85819589,85819589,80711880,80711880,80711880,72360819,72360819,72360819,71644334,71644334,69165111,69165111,69165111,68438831,68438831,68095505,68095505,68095505,62635666,62635666,61017596,61017596,58358217,58358217,53339385,53339385,53191418,53191418,46459399,46459399,45946539,42692868,42692868,33922191,30995815,26937584,26201858,24612532,23433051,20123757,16769063,14041436,13296166,12008571,11426572,9048974,6831664,5809646,4503383,3422223,2754069,2000903
