Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
/work2/project/seqoccin/assemblies/assemblers/nanopore/bos_taurus/wtdbg2_trio2_father_37162_run123456/father_raw.cgt.fa,73447159,73447159,73163559,73163559,73163559,69902468,69902468,69902468,67891459,67891459,64561451,64561451,63570759,63570759,63570759,59504842,59504842,58522401,58522401,56446370,56446370,56238223,56238223,47137450,47137450,46623605,46623605,42941377,41638787,41638787,39847058,38756478,38756478,36257446,35383034,30230434,30230434,27604829,27188469,26320046,26129327,26005022,25040246,24867152,24777241,24722254,23975179,23952741,23578163,23343626,23169418,21785933,21739404,21337030,19351137,19065086,18544197,17396971,16974156,16763310,16237159,16022138,15893951,15284081,14859189,14451991,13962199,13908343,13631395,12824267,12052351,11438396,10600721,9116204,8447259,7945152,6999018,6402505,5743437,5136000,4733007,4235597,3528848,3329964,2901199,2602399,2276946,2009976,1665523,1325520,859712,504405,260107,102798,57677,38497,26392,17286,6890
