Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Offspring2_Simple.asm.bp.hap1.p_ctg.gfa.fa,158432916,158432916,158432916,158432916,158432916,137123040,137123040,137123040,137123040,137123040,118810076,118810076,118810076,118810076,114562576,114562576,114562576,114562576,111084237,111084237,111084237,111084237,104474940,104474940,104474940,104474940,99430454,99430454,99430454,99430454,96627820,96627820,96627820,93435072,93435072,93435072,92013210,92013210,92013210,92013210,87426916,87426916,87426916,86778592,86778592,86778592,84714934,84714934,84714934,81374089,81374089,81374089,79560950,79560950,79560950,73598770,73598770,71719019,71719019,71719019,69737998,69737998,68929445,68929445,68929445,68517581,68517581,67151771,67151771,67151771,62608346,62608346,60846441,60846441,53238488,53238488,53235364,53235364,46911972,46911972,46622571,46505837,46505837,36044365,26460571,25811941,24617967,22014381,19839668,16587020,13581031,12026902,10368814,7616299,6731172,5422173,4264967,3450866,2397398
