Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Offspring2_Final.fa,156401018,156401018,156401018,156401018,156401018,137219967,137219967,137219967,137219967,137219967,135017872,135017872,135017872,135017872,135017872,119316933,119316933,119316933,119316933,119316933,118958293,118958293,118958293,118958293,117912971,117912971,117912971,117912971,117912971,117670253,117670253,117670253,117670253,111541023,111541023,111541023,111541023,110008012,110008012,110008012,110008012,105900700,105900700,105900700,105900700,101248310,101248310,101248310,101248310,100959810,100959810,100959810,100959810,86153424,86153424,86153424,81926322,81926322,81926322,81341607,81341607,81341607,80170171,80170171,80170171,79994754,79994754,79994754,72237041,72237041,70772257,70772257,70772257,67132975,67132975,62951961,62951961,62951961,62724272,62724272,60236239,60236239,59953666,59953666,59953666,50978884,50697882,50697882,48413668,48413668,44700481,44700481,43676780,42112021,42112021,228020,79062,40084,22675
