Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
assembly.pilon1.fa,157620661,157620661,157620661,157620661,157620661,144429702,144429702,144429702,144429702,144429702,144429702,137045828,137045828,137045828,137045828,137045828,121091710,121091710,121091710,121091710,120320090,120320090,120320090,120320090,120320090,118188410,118188410,118188410,118188410,115857549,115857549,115857549,115857549,113057729,113057729,113057729,113057729,113057729,110353496,110353496,110353496,110353496,107051806,107051806,107051806,107051806,105283143,105283143,105283143,105283143,101781768,101781768,101781768,91260810,91260810,91260810,91260810,83350290,83350290,83350290,82933731,82933731,82933731,81907031,81907031,81907031,80711354,80711354,80711354,73155117,73155117,73155117,70112264,70112264,65086089,65086089,65086089,63572311,63572311,62733288,62733288,61460249,61460249,61460249,60913882,60913882,52302722,52302722,51571480,51571480,50951037,50951037,46082713,41929480,41929480,41160539,32554883,20896330,8821875
