Assembly,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Offspring2_Simple.asm.bp.p_ctg.gfa.FINAL.fasta,175340775,175340775,175340775,175340775,175340775,175340775,158432916,158432916,158432916,158432916,158432916,158432916,138626663,138626663,138626663,138626663,138626663,126368479,126368479,126368479,126368479,126368479,124824225,124824225,124824225,124824225,122947849,122947849,122947849,122947849,122947849,118810076,118810076,118810076,118810076,115562793,115562793,115562793,115562793,115562793,114946149,114946149,114946149,114946149,111379434,111379434,111379434,111379434,111084237,111084237,111084237,111084237,104374036,104374036,104374036,104374036,92013210,92013210,92013210,87697707,87697707,87697707,87697707,86778592,86778592,86778592,86634506,86634506,86634506,85782263,85782263,85782263,77400682,77400682,77400682,75790301,75790301,75790301,71719019,71719019,69215074,69215074,69215074,64228157,64228157,63962436,63962436,63962436,61876999,61876999,53841443,53841443,53235364,53235364,52759364,52759364,47285692,47285692,46911972
